system,sr_no,id,code,term,short_definition,long_definition,reference,ontology_branches
Ayurveda,2502,2594,SS2E (RD-1),adhovAta-vegAvarodhaH,"It is characterised by retention of faeces, obstruction, retention in passage of urine, retention of flatus, abdominal distension, pain, exhaustion without exertion, diseases of abdomen, colicky pain in the abdomen, feeling of obstruction in the precordial region, impairment of cardiac activity, headache, increased respiration, dysponea, hiccup, cough, cold, catarrh, choking sensation in throat, diminution in quantity of stools, loss of digestive power.","It is characterised by retention of faeces, obstruction, retention in passage of urine, retention of flatus, abdominal distension, pain, exhaustion without exertion, diseases of abdomen, colicky pain in the abdomen, feeling of obstruction in the precordial region, impairment of cardiac activity, headache, increased respiration, dysponea, hiccup, cough, cold, catarrh, choking sensation in throat, diminution in quantity of stools, loss of digestive power. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",,
Ayurveda,2503,2595,SS28 (RD-2),aSruvegarodhaH/bAShpavegarodhaH,"It is characterized by pain in the chest, sinusitis, eye diseases, and wounds in the head, cold, catarrh, diseases of eyes, heart diseases, tastelessness, giddiness or dizziness, heaviness of head, headache, cold, catarrh, torticollis, stiffness of neck and palpable glandular enlargement in abdomen, abdominal lump.","It is characterized by pain in the chest, sinusitis, eye diseases, and wounds in the head, cold, catarrh, diseases of eyes, heart diseases, tastelessness, giddiness or dizziness, heaviness of head, headache, cold, catarrh, torticollis, stiffness of neck and palpable glandular enlargement in abdomen, abdominal lump. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",,
Ayurveda,2504,2596,SS29 (RD-3),CardivegarodhaH,"It is characterized by the induration of the skin, itching, anaemia, eye problems, wheezing, fever, and cough, itching, wheal like skin eruptions, tastelessness, blackish circular patches on face, oedema, fever, skin disease, nausea, spreading cellulitis, erysipelas, diseases of eyes, itching, cough, and breathlessness, difficult breathing.","It is characterized by the induration of the skin, itching, anaemia, eye problems, wheezing, fever, and cough, itching, wheal like skin eruptions, tastelessness, blackish circular patches on face, oedema, fever, skin disease, nausea, spreading cellulitis, erysipelas, diseases of eyes, itching, cough, and breathlessness, difficult breathing. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",,
Ayurveda,2505,2597,RD-4,hikkAvegarodhaH,,,,
Ayurveda,2506,2598,SS21 (RD-5),jRumBA-vegAvarodhaH,"It is characterized by the tiredness of the face, exertion, indigestion while proper food intake, stupor, heaviness of head, eyes, pain all over the body.","It is characterized by the tiredness of the face, exertion, indigestion while proper food intake, stupor, heaviness of head, eyes, pain all over the body. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",,
Ayurveda,2507,2599,SS27 (RD-6),kShavathuvegarodhaH,"It is characterized by headache, facial deviation, pain in the hip joints, and feels as though tottering five sense organs and motor functions, torticollis, stiffness of neck, headache, facial paralysis, hemicranial headache, impairment of sense organs, diseases of head, diseases of eyes, diseases of nose, diseases of ear, feeling of fullness in throat, feeling of fullness in mouth and severe pricking pain in throat.","It is characterized by headache, facial deviation, pain in the hip joints, and feels as though tottering five sense organs and motor functions, torticollis, stiffness of neck, headache, facial paralysis, hemicranial headache, impairment of sense organs, diseases of head, diseases of eyes, diseases of nose, diseases of ear, feeling of fullness in throat, feeling of fullness in mouth and severe pricking pain in throat. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",,
Ayurveda,2508,2600,SS25 (RD-7),mUtra-vegarodhaH/mUtragraha,"It is characterized by pain in urinary bladder, penile pain, dysuria, severe headache, flexion, bending of body, distention in groins, drop by drop urination, severe pain in anus, pain in groins and severe pain in scrotum.","It is characterized by pain in urinary bladder, penile pain, dysuria, severe headache, flexion, bending of body, distention in groins, drop by drop urination, severe pain in anus, pain in groins and severe pain in scrotum. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",,
Ayurveda,2509,2601,SS26 (RD-8),nidrAvegarodhaH,"It is characterized by the heaviness of the head, redness of eyes, temporary hearing loss, and blathering, yawning, generalised bodyache, drowsiness, lassitude, diseases of head, heaviness of eyes, rigidity, stiffness of the body, heaviness of head, confusion, delirium and lethargy.","It is characterized by the heaviness of the head, redness of eyes, temporary hearing loss, and blathering, yawning, generalised bodyache, drowsiness, lassitude, diseases of head, heaviness of eyes, rigidity, stiffness of the body, heaviness of head, confusion, delirium and lethargy. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",,
Ayurveda,2510,2602,SS2A (RD-9),purIShavegarodhaH/purISha-grahaH,"It is characterized by the feculent vomiting, respiratory illness, knee joint pain, headache, flatulence, and weakness, pain in rectum, headache, suppression of flatus, suppression of faeces, calf claudication, cramp in the calf muscles, abdominal distension, gurgling sound of the intestines, barborygmus, colicky pain in the abdomen, cutting type of pain in anus, obstruction, retention to the passage of faeces.","It is characterized by the feculent vomiting, respiratory illness, knee joint pain, headache, flatulence, and weakness, pain in rectum, headache, suppression of flatus, suppression of faeces, calf claudication, cramp in the calf muscles, abdominal distension, gurgling sound of the intestines, barborygmus, colicky pain in the abdomen, cutting type of pain in anus, obstruction, retention to the passage of faeces. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",,
Ayurveda,2511,2603,SS2B (RD-10),SramaSvAsa-vegAvarodhaH,"It is characterized by occurrence of diseases of heart, loss of consciousness.","It is characterized by occurrence of diseases of heart, loss of consciousness. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",,
Ayurveda,2512,2604,SS23 (RD-11),SukravegarodhaH,"It is characterized by fever, anuria, knee joint pain, chest pain, and pain present over one-sided upper and lower extremities, penile pain, pain in scrotum, generalised bodyache, precordial pain, cardiac pain, obstruction, retention in passage of urine, oliguria, swelling in the bladder, swelling in anus, swelling in the scrotum, pain in bladder and pain in anus.","It is characterized by fever, anuria, knee joint pain, chest pain, and pain present over one-sided upper and lower extremities, penile pain, pain in scrotum, generalised bodyache, precordial pain, cardiac pain, obstruction, retention in passage of urine, oliguria, swelling in the bladder, swelling in anus, swelling in the scrotum, pain in bladder and pain in anus. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",,
Ayurveda,2513,2605,SS2D (RD-12),tRuShNAvegarodhaH,"It is characterized by dryness in the throat, dryness in mouth, deafness, hearing impairment, exhaustion, fatigue, exhaustion or tiredness of body, precordial pain, cardiac pain, dryness, wasting, emaciation, unconsciousness, confusion, giddiness or dizziness, diseases of heart.","It is characterized by dryness in the throat, dryness in mouth, deafness, hearing impairment, exhaustion, fatigue, exhaustion or tiredness of body, precordial pain, cardiac pain, dryness, wasting, emaciation, unconsciousness, confusion, giddiness or dizziness, diseases of heart. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",,
Ayurveda,2514,2606,RD-13,udgAragrahaH,"the disorder is characterized by hikkā/hidhmā [hiccup], śvāsaḥ [breathlessness/difficult breathing], aruciḥ [tastelessness], kampaḥ [tremors], hr̥dayasya vibandhaḥ [choking sensation of heart], urasaḥ vibandhaḥ [chocking sensation in chest], ādhmānam [abdominal distension], kāsaḥ [cough], vātavikārāḥ [diseases of vāta]","the disorder is characterized by hikkā/hidhmā [hiccup], śvāsaḥ [breathlessness/difficult breathing], aruciḥ [tastelessness], kampaḥ [tremors], hr̥dayasya vibandhaḥ [choking sensation of heart], urasaḥ vibandhaḥ [chocking sensation in chest], ādhmānam [abdominal distension], kāsaḥ [cough], vātavikārāḥ [diseases of vāta]",,
Ayurveda,2515,2607,SS2C (RD-14),kShud-vegarodhaH,"It is characterized by emaciation, weakness, discolouration, generalised bodyache, tastelessness, giddiness or dizziness, drowsiness, lassitude, diminished vision, breaking type of pain in the body, fatigue in mind and body, pain.","It is characterized by emaciation, weakness, discolouration, generalised bodyache, tastelessness, giddiness or dizziness, drowsiness, lassitude, diminished vision, breaking type of pain in the body, fatigue in mind and body, pain. This may be explained by derangement of vatadosha and consequently perturbing pitta, kaphadosha resulting in local and systemic effects.",,
Ayurveda,2516,2608,RE,vyavAya-vaiShamyam/maithunApacAraH,,,,
Ayurveda,2517,2609,RE-1 (SN3Y),vyavAyamithyAyogaH/mithyAvyavAya,,,,
Ayurveda,2518,2610,RE-2 (SN3Y),vyavAyAtiyogaH,,,,
Ayurveda,2519,2611,RF (SQ8Y),vyAyAma-vaiShamyam,,,,
Ayurveda,2520,2612,RF-1 (SQ8Y),ativyAyAmaH/vyAyAmAtiyogaH,,,,
Ayurveda,2521,2613,RF-2 (SQ8Y),avyAyAmaH,,,,
Ayurveda,2522,2614,S,cikitsApacAraH,,,,
Ayurveda,2523,2615,SA,snehana-apacAraH,,,,
Ayurveda,2524,2616,SA-1,snehana-ayogaH,"the disorder is characterized by grathitaṁ purīṣam [hard compact stools], rūkṣaṁ purīṣam [dry stools], apraguṇaḥ vāyuḥ/ vāyu [perplexed vāyu], mr̥duḥ paktā [weak agni (digestive power)], gātrasya kharatvam [harsh/ sharpness in body parts], gātrasya raukṣyam [dryness in body parts]","the disorder is characterized by grathitaṁ purīṣam [hard compact stools], rūkṣaṁ purīṣam [dry stools], apraguṇaḥ vāyuḥ/ vāyu [perplexed vāyu], mr̥duḥ paktā [weak agni (digestive power)], gātrasya kharatvam [harsh/ sharpness in body parts], gātrasya raukṣyam [dryness in body parts]",,
Ayurveda,2525,2617,SA-2,snehana-atiyogaH,"the disorder is characterized by pāṇḍutā [pallor], gauravam [heaviness], jāḍyam [dullness/ frigidity/inactiveness], purīṣasya avipakvatā [unformed stools], tandrā [drowsiness/lassitude], aruciḥ [tastelessness], utklēśaḥ [nausea/provocation of dōṣa], bhaktadvēṣaḥ [aversion to food], mukhasrāvaḥ/vaktrasravaḥ [salivation], gudadāhaḥ [burning sensation in anus], pravāhikā [dysentery], purīṣa-atipravr̥ttiḥ [excessive elimination of faeces], pāṇḍvāmayaḥ [clinical features of pāṇḍu], aṅgasadanam [exhaustion or tirednes to body / inability to perform physical activities], ghrāṇasravaḥ [nasal discharge], gudasravaḥ [anal discharge], chardiḥ [vomiting], mūrcchā [syncope/attacks of swooning], tr̥ṣṇā [thirst], śuṣkōdgāraḥ [dry eructation], bhramaḥ [giddiness or dizziness], śvāsaḥ [breathlessness/difficult breathing], kāsaḥ [cough]","the disorder is characterized by pāṇḍutā [pallor], gauravam [heaviness], jāḍyam [dullness/ frigidity/inactiveness], purīṣasya avipakvatā [unformed stools], tandrā [drowsiness/lassitude], aruciḥ [tastelessness], utklēśaḥ [nausea/provocation of dōṣa], bhaktadvēṣaḥ [aversion to food], mukhasrāvaḥ/vaktrasravaḥ [salivation], gudadāhaḥ [burning sensation in anus], pravāhikā [dysentery], purīṣa-atipravr̥ttiḥ [excessive elimination of faeces], pāṇḍvāmayaḥ [clinical features of pāṇḍu], aṅgasadanam [exhaustion or tirednes to body / inability to perform physical activities], ghrāṇasravaḥ [nasal discharge], gudasravaḥ [anal discharge], chardiḥ [vomiting], mūrcchā [syncope/attacks of swooning], tr̥ṣṇā [thirst], śuṣkōdgāraḥ [dry eructation], bhramaḥ [giddiness or dizziness], śvāsaḥ [breathlessness/difficult breathing], kāsaḥ [cough]",,
Ayurveda,2526,2618,SA-3,snehana-mithyAyogaH/mithyAsnehanam/snehana-vyApadaH/snehaviBramaH,"the disorder is characterized by tandrā [drowsiness/lassitude], utklēśaḥ [nausea/provocation of dōṣa], ānāhaḥ [barborygmus with distention], jvaraḥ [fever], stambhaḥ [rigidity/stiffness], visañjñatā [improper perception/ unconciousness], kuṣṭhaḥ [skin diseases], kaṇḍūḥ [itching], pāṇḍutvam [pallor], śōphaḥ [oedema], arśas [haemorrhoids], aruciḥ [tastelessness], tr̥ṣā/tr̥ṣṇā [thirst], jaṭharam/jaṭharadaurbalyam [obstinate abdominal diseases], grahaṇīdōṣaḥ [diseases due to malfunctioning of grahaṇī], staimityam [a sensation of being covered with wet clothes], vākyanigrahaḥ/vāggrahaḥ [suppression of speech], śūlam [colicky pain in the abdomen], āmapradōṣāḥ [diseases of āma]","the disorder is characterized by tandrā [drowsiness/lassitude], utklēśaḥ [nausea/provocation of dōṣa], ānāhaḥ [barborygmus with distention], jvaraḥ [fever], stambhaḥ [rigidity/stiffness], visañjñatā [improper perception/ unconciousness], kuṣṭhaḥ [skin diseases], kaṇḍūḥ [itching], pāṇḍutvam [pallor], śōphaḥ [oedema], arśas [haemorrhoids], aruciḥ [tastelessness], tr̥ṣā/tr̥ṣṇā [thirst], jaṭharam/jaṭharadaurbalyam [obstinate abdominal diseases], grahaṇīdōṣaḥ [diseases due to malfunctioning of grahaṇī], staimityam [a sensation of being covered with wet clothes], vākyanigrahaḥ/vāggrahaḥ [suppression of speech], śūlam [colicky pain in the abdomen], āmapradōṣāḥ [diseases of āma]",,
Ayurveda,2527,2619,SB,svedana-apacAraH,"the disorder is characterized by bhramaḥ [giddiness or dizziness], balakṣayaḥ [loss of physical strength or weakness], balakṣayaḥ [loss of physical strength or weakness], indriyadaurbalyam [impairement of sense organs], jāḍyatā [dullness/ frigidity/inactiveness], āmastambhaḥ [stiffness due to āma]","the disorder is characterized by bhramaḥ [giddiness or dizziness], balakṣayaḥ [loss of physical strength or weakness], balakṣayaḥ [loss of physical strength or weakness], indriyadaurbalyam [impairement of sense organs], jāḍyatā [dullness/ frigidity/inactiveness], āmastambhaḥ [stiffness due to āma]",,
Ayurveda,2528,2620,SB-1,svedana-ayogaH,,,,
Ayurveda,2529,2621,SB-2,svedana-atiyogaH,"the disorder is characterized by pittaprakōpaḥ [clinical features of pitta prakōpa], mūrcchā [syncope/attacks of swooning], śarīrasadanam [flaccid body/ exhaustion], tr̥ṣā/tr̥ṣṇā/tr̥ṭ [thirst], dāhaḥ/vidāhaḥ [burning sensation], svaradaurbalyam [weak voice], aṅgadaurbalyam [weakness], sandhipīḍā [joint pains], sphōṭōtpattiḥ [apperance of blisters], pittaraktaprakōpaḥ/pittāsrakōpaḥ [clinical features of pitta and rakta prakōpa], bhrāntiḥ/bhramaḥ [confusion/ dizzines], klamaḥ [exhaustion without exertion], svarasadanam [loss of voice], aṅgasadanam [exhaustion or tirednes to body / inability to perform physical activities], śyāvaraktamaṇḍaladarśanam [appearance of brownish red circular patches]","the disorder is characterized by pittaprakōpaḥ [clinical features of pitta prakōpa], mūrcchā [syncope/attacks of swooning], śarīrasadanam [flaccid body/ exhaustion], tr̥ṣā/tr̥ṣṇā/tr̥ṭ [thirst], dāhaḥ/vidāhaḥ [burning sensation], svaradaurbalyam [weak voice], aṅgadaurbalyam [weakness], sandhipīḍā [joint pains], sphōṭōtpattiḥ [apperance of blisters], pittaraktaprakōpaḥ/pittāsrakōpaḥ [clinical features of pitta and rakta prakōpa], bhrāntiḥ/bhramaḥ [confusion/ dizzines], klamaḥ [exhaustion without exertion], svarasadanam [loss of voice], aṅgasadanam [exhaustion or tirednes to body / inability to perform physical activities], śyāvaraktamaṇḍaladarśanam [appearance of brownish red circular patches]",,
Ayurveda,2530,2622,SC,rUkShaNa-apacAraH,,,,
Ayurveda,2531,2623,SC-3,rUkShaNa-atiyogaH,"the disorder is characterized by parvabhēdaḥ [breaking type of pain in small joints], aṅgamardaḥ [generalised bodyache], kāsaḥ [cough], mukhasya śōṣaḥ [dryness of mouth], kṣutpraṇāśaḥ [loss of appetite], aruciḥ [tastelessness], tr̥̄ṣṇā [thirst], śrōtrayōḥ daurbalyam [weakness of ears], nētrayōḥ daurbalyam [weakness of eyes], manasaḥ sambhramaḥ [loss of memory/ confusion state of mind], abhīkṣṇam ūrdhvavātaḥ [upward movement of vāyu], tamō hr̥di [bradycardia], dēhanāśaḥ [loss of power of body], agnināśaḥ [loss of agni (digestive power)], balanāśaḥ [loss of strength]","the disorder is characterized by parvabhēdaḥ [breaking type of pain in small joints], aṅgamardaḥ [generalised bodyache], kāsaḥ [cough], mukhasya śōṣaḥ [dryness of mouth], kṣutpraṇāśaḥ [loss of appetite], aruciḥ [tastelessness], tr̥̄ṣṇā [thirst], śrōtrayōḥ daurbalyam [weakness of ears], nētrayōḥ daurbalyam [weakness of eyes], manasaḥ sambhramaḥ [loss of memory/ confusion state of mind], abhīkṣṇam ūrdhvavātaḥ [upward movement of vāyu], tamō hr̥di [bradycardia], dēhanāśaḥ [loss of power of body], agnināśaḥ [loss of agni (digestive power)], balanāśaḥ [loss of strength]",,
